Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-1.4432899320127E-15,2.22044604925031E-16,0.0535613956407754,0,0,0,1.15555347830254,0.00564248772536017,2.23835073756878E-18,1.97782448536564E-17,0.00564248772536017,2.69267408475459E-17,0.00783180183404248,0,0,0,0,0,0,package://sixdof_pkg/meshes/base_link.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sixdof_pkg/meshes/base_link.STL,,Base_Link-1,Coordinate System7,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link_1,-0.0184865009322647,-0.000343359104621799,0.043235728599564,0,0,0,0.453677114064451,0.00111974761655116,-1.14036238802781E-05,0.000249743015977271,0.00174111218973293,-4.79405455261046E-05,0.00193935919000532,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_1.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_1.STL,,Assem3-1,Coordinate System1,joint_0,joint_0,revolute,0,0,0.12313,0,0,3.1416,base_link,0,0,1,0,0,0,0,,,,,,,,
link_2,0.110226578424505,0.160664206722328,-0.000129009428062377,0,0,0,0.373237892690951,0.00450455596495297,-0.00277125789922948,2.94470092725727E-06,0.00242327638654859,-8.32445012055692E-07,0.00673174330584051,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_2.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_2.STL,,link_1-1,Coordinate System2,joint_1,joint_1,revolute,0.0012324,0.021637,0.13613,1.5708,0,3.1416,link_1,0,0,-1,0,0,0,0,,,,,,,,
link_3,0.199424305800601,-0.031767148275585,-3.49158136492278E-06,0,0,0,0.194922382097793,0.000107232320455328,0.000224139963386137,6.55556094803492E-10,0.00159885383649834,3.2240082559958E-11,0.00163855555055975,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_3.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_3.STL,,link_2.0-1,Coordinate System3,joint_2,joint_2,revolute,0.22947,0.32763,0,0,0,3.1416,link_2,0,0,1,0,0,0,0,,,,,,,,
link_4,3.34798855305962E-12,8.76182015829841E-10,-0.0139382394101681,0,0,0,0.114029439170439,5.19266249739107E-05,8.76055685114871E-17,3.65537360745813E-19,0.000441770546285855,3.24840881868156E-12,0.000445393127603073,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_4.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_4.STL,,Assem2-1,Coordinate System4,joint_3,joint_3,revolute,0.34473,-0.0081531,0,1.7099,1.5708,0,link_3,0,0,-1,0,0,0,0,,,,,,,,
link_5,0.00170422253811797,0.0121708195854833,2.13671662985249E-06,0,0,0,0.178059332341805,0.000496310569064639,5.86754065866815E-07,1.64657441768095E-10,0.000500419041395127,-2.28734941860973E-11,6.97959742253889E-05,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_5.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_5.STL,,link-2,Coordinate System5,joint_4,joint_4,revolute,0,0,-0.055294,1.5708,-0.13911,-1.5708,link_4,0,0,-1,0,0,0,0,,,,,,,,
link_6,7.29290900611801E-05,0.0142186365876996,0.0582099006241706,0,0,0,0.385258414727078,0.000452279581941829,7.41755554498558E-05,6.92450881442413E-08,0.00126737361360787,3.0397662725544E-05,0.00158152234846658,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_6.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sixdof_pkg/meshes/link_6.STL,,link_4-1,Coordinate System6,joint_5,joint_5,revolute,-0.008596,-0.061393,0,1.4317,1.5708,0,link_5,0,0,-1,0,0,0,0,,,,,,,,
right_gripper_link,0.0068713052626298,-0.0445833101194902,-0.00459919711816914,0,0,0,0.166407572042252,0.000213014948987788,5.00427651888554E-06,1.31813153465416E-05,0.000193114100344925,-1.33531855818173E-05,0.000283278991020372,0,0,0,0,0,0,package://sixdof_pkg/meshes/right_gripper_link.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sixdof_pkg/meshes/right_gripper_link.STL,,right_gripper-1,Coordinate System8,right_gripper,right_gripper,prismatic,-0.0855,0.0175,0.1025,-1.5708,0.13911,-1.5708,link_6,0,0,1,0,0,0,0,,,,,,,,
left_gripper_link,0.0203533878633443,-0.0405588468256447,-0.00445450235082778,0,0,0,0.170173837073524,0.000210272947967754,8.64628656310733E-06,1.62782094288307E-05,0.000199729468619081,-8.68134344198002E-06,0.000285711709281424,0,0,0,0,0,0,package://sixdof_pkg/meshes/left_gripper_link.STL,0.894117647058823,0.894117647058823,0.894117647058823,1,0,0,0,0,0,0,package://sixdof_pkg/meshes/left_gripper_link.STL,,left_gripper-1,Coordinate System9,left_gripper,left_gripper,prismatic,0.0855,-0.0175,0.1025,-1.5708,-0.13911,1.5708,link_6,0,0,-1,0,0,0,0,,,,,,,,
